"","TRKG_NO","MMSI_CD","VSL_NM","AIS_DATETIME","LAT","LON","SPD"
"2039407","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722130210","31.2985","121.7794","96.000"
"2039408","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722132906","31.2672","121.8706","111.000"
"2039409","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722134931","31.2545","121.9465","97.000"
"2039410","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722140921","31.2426","122.0190","101.000"
"2039411","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722142116","31.2353","122.0626","87.000"
"2039412","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722143501","31.2207","122.1096","105.000"
"2039413","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722150741","31.1569","122.2126","112.000"
"2039414","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722154450","31.1011","122.3568","126.000"
"2039415","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722160515","31.0947","122.4326","68.000"
"2039416","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722161324","31.1032","122.4508","75.000"
"2039417","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722172107","31.0853","122.7241","129.000"
"2039418","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722175431","31.1301","122.8758","128.000"
"2039419","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722182519","31.1914","123.0074","127.000"
"2039420","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722185718","31.2551","123.1433","126.000"
"2039421","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722192331","31.3058","123.2495","123.000"
"2039422","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722195254","31.3637","123.3716","127.000"
"2039423","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722210719","31.5146","123.6847","126.000"
"2039424","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722220313","31.6241","123.9164","127.000"
"2039425","VTR2014071815805","218485000_7","HANSA LIBERTY","20140722222607","31.6692","124.0152","129.000"
"2039426","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723125914","33.2367","127.8430","137.000"
"2039427","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723131950","33.2966","127.9247","135.000"
"2039428","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723132444","33.3133","127.9402","135.000"
"2039429","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723133739","33.3591","127.9802","133.000"
"2039430","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723135841","33.4335","128.0423","133.000"
"2039431","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723140539","33.4589","128.0623","135.000"
"2039432","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723142534","33.5326","128.1167","134.000"
"2039433","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723143244","33.5594","128.1357","134.000"
"2039434","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723145946","33.6583","128.2114","135.000"
"2039435","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723151409","33.7101","128.2534","134.000"
"2039436","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723153727","33.7936","128.3241","135.000"
"2039437","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723155603","33.8623","128.3790","137.000"
"2039438","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723164515","34.0517","128.5096","138.000"
"2039439","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723170031","34.1162","128.5359","135.000"
"2039440","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723183150","34.5006","128.6538","133.000"
"2039441","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723185943","34.5897","128.7483","135.000"
"2039442","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723190014","34.5909","128.7505","135.000"
"2039443","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723195133","34.7640","128.8562","132.000"
"2039444","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723204452","34.9750","128.8144","64.000"
"2039445","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723212431","35.0696","128.8038","43.000"
"2039446","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723221835","35.0681","128.8124","0.000"
"2039447","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723224658","35.0681","128.8124","3.000"
"2039448","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723230411","35.0679","128.8124","4.000"
"2039449","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723232511","35.0680","128.8124","0.000"
"2039450","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723234310","35.0681","128.8125","3.000"
"2039451","VTR2014071815805","218485000_7","HANSA LIBERTY","20140723235758","35.0681","128.8126","3.000"
"2039452","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724002932","35.0681","128.8125","0.000"
"2039453","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724010533","35.0681","128.8125","0.000"
"2039454","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724012333","35.0681","128.8124","0.000"
"2039455","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724015036","35.0681","128.8125","0.000"
"2039456","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724021736","35.0681","128.8125","0.000"
"2039457","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724022635","35.0681","128.8125","0.000"
"2039458","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724024135","35.0681","128.8125","0.000"
"2039459","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724031435","35.0681","128.8124","0.000"
"2039460","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724033237","35.0681","128.8125","0.000"
"2039461","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724042638","35.0681","128.8124","0.000"
"2039462","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724042937","35.0682","128.8125","5.000"
"2039463","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724051440","35.0680","128.8125","1.000"
"2039464","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724055940","35.0681","128.8125","0.000"
"2039465","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724083407","35.0370","128.7826","57.000"
"2039466","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724093557","34.8172","128.8657","133.000"
"2039467","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724095815","34.7269","128.9042","131.000"
"2039468","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724113543","34.3345","128.9618","122.000"
"2039469","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724125744","34.0174","129.0550","128.000"
"2039470","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724130107","34.0040","129.0602","127.000"
"2039471","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724170812","33.0278","129.3884","137.000"
"2039472","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724170925","33.0227","129.3906","137.000"
"2039473","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724172742","32.9450","129.4055","128.000"
"2039474","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724224843","31.6011","129.6205","130.000"
"2039475","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724224931","31.5987","129.6233","130.000"
"2039476","VTR2014071815805","218485000_7","HANSA LIBERTY","20140724225001","31.5973","129.6250","131.000"
"2039477","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725004824","31.2349","130.0309","132.000"
"2039478","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725015943","31.0096","130.2813","138.000"
"2039479","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725020133","31.0037","130.2878","137.000"
"2039480","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725074622","29.8578","131.2708","122.000"
"2039481","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725075418","29.8352","131.2951","119.000"
"2039482","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725080801","29.7967","131.3377","119.000"
"2039483","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725104830","29.3186","131.8440","132.000"
"2039484","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725122348","29.0378","132.1603","124.000"
"2039485","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725135111","28.7765","132.4387","129.000"
"2039486","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725153827","28.4509","132.7846","128.000"
"2039487","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725163614","28.2764","132.9717","127.000"
"2039488","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725165251","28.2270","133.0244","125.000"
"2039489","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725170002","28.2058","133.0469","123.000"
"2039490","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725170550","28.1887","133.0652","129.000"
"2039491","VTR2014071815805","218485000_7","HANSA LIBERTY","20140725230024","27.1318","134.1799","129.000"
"2039492","VTR2014071815805","218485000_7","HANSA LIBERTY","20140726025143","26.4529","134.9051","120.000"
"2039493","VTR2014071815805","218485000_7","HANSA LIBERTY","20140726062150","25.8574","135.5233","119.000"
"2039494","VTR2014071815805","218485000_7","HANSA LIBERTY","20140726081045","25.5491","135.8467","120.000"
"2039495","VTR2014071815805","218485000_7","HANSA LIBERTY","20140726144420","24.3941","137.0418","128.000"
"2039496","VTR2014071815805","218485000_7","HANSA LIBERTY","20140726225535","22.9459","138.5281","123.000"
"2039497","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727004000","22.6318","138.8437","128.000"
"2039498","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727022813","22.2989","139.1865","132.000"
"2039499","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727041656","21.9617","139.5245","128.000"
"2039500","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727060839","21.6242","139.8674","124.000"
"2039501","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727075804","21.3054","140.1880","123.000"
"2039502","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727094745","20.9864","140.5025","123.000"
"2039503","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727140912","20.2231","141.2744","123.000"
"2039504","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727185539","19.3776","142.1192","126.000"
"2039505","VTR2014071815805","218485000_7","HANSA LIBERTY","20140727204445","19.0561","142.4308","121.000"
"2039506","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728002608","18.4340","143.0557","138.000"
"2039507","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728021815","18.0785","143.4138","128.000"
"2039508","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728032140","17.8795","143.6027","132.000"
"2039509","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728040446","17.7509","143.7346","127.000"
"2039510","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728055311","17.4171","144.0574","125.000"
"2039511","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728093332","16.7490","144.7160","132.000"
"2039512","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728133315","16.0188","145.4269","123.000"
"2039513","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728150446","15.7459","145.6929","125.000"
"2039514","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728184317","15.1161","146.3216","121.000"
"2039515","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728203054","14.8111","146.6284","119.000"
"2039516","VTR2014071815805","218485000_7","HANSA LIBERTY","20140728222714","14.4870","146.9582","122.000"
"2039517","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729001552","14.3418","147.3419","120.000"
"2039518","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729073812","14.0734","149.0047","118.000"
"2039519","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729125859","13.2648","149.8666","121.000"
"2039520","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729163850","12.4895","150.3582","131.000"
"2039521","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729183132","12.0740","150.6136","135.000"
"2039522","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729202934","11.6439","150.8778","129.000"
"2039523","VTR2014071815805","218485000_7","HANSA LIBERTY","20140729221828","11.2099","151.0289","129.000"
"2039524","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730071702","9.3221","152.2612","128.000"
"2039525","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730125006","8.2436","153.1347","127.000"
"2039526","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730135243","8.0475","153.3088","128.000"
"2039527","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730144013","7.8966","153.4407","129.000"
"2039528","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730181616","7.2154","154.0402","132.000"
"2039529","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730215823","6.5049","154.6702","124.000"
"2039530","VTR2014071815805","218485000_7","HANSA LIBERTY","20140730235224","6.1510","154.9798","129.000"
"2039531","VTR2014071815805","218485000_7","HANSA LIBERTY","20140731070551","4.7861","156.1795","132.000"
"2039532","VTR2014071815805","218485000_7","HANSA LIBERTY","20140731195522","2.3688","158.3053","125.000"
"2039533","VTR2014071815805","218485000_7","HANSA LIBERTY","20140731214623","2.0241","158.6026","128.000"
"2039534","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801012526","1.9203","158.7411","9.000"
"2039535","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801084510","0.5989","159.8511","133.000"
"2039536","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801103559","0.2416","160.1678","132.000"
"2039537","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801123036","-0.1320","160.4932","130.000"
"2039538","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801124124","-0.1664","160.5238","130.000"
"2039539","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801141920","-0.4852","160.8019","135.000"
"2039540","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801160838","-0.8398","161.1125","133.000"
"2039541","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801175239","-1.1757","161.4070","131.000"
"2039542","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801194228","-1.5274","161.7151","129.000"
"2039543","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801213422","-1.8792","162.0200","127.000"
"2039544","VTR2014071815805","218485000_7","HANSA LIBERTY","20140801232410","-2.2560","162.3478","134.000"
"2039545","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802011504","-2.5997","162.6523","129.000"
"2039546","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802031111","-2.9697","162.9794","131.000"
"2039547","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802045113","-3.2880","163.2592","129.000"
"2039548","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802064708","-3.6528","163.5788","130.000"
"2039549","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802083809","-4.0010","163.8913","129.000"
"2039550","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802102409","-4.3446","164.1867","129.000"
"2039551","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802120710","-4.6739","164.4745","128.000"
"2039552","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802122110","-4.7179","164.5129","127.000"
"2039553","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802133610","-4.9520","164.7206","126.000"
"2039554","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802140923","-5.0557","164.8111","129.000"
"2039555","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802160019","-5.4065","165.1201","129.000"
"2039556","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802174726","-5.7426","165.4156","128.000"
"2039557","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802193256","-6.0764","165.7116","129.000"
"2039558","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802212346","-6.4246","166.0216","129.000"
"2039559","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802231704","-6.7846","166.3369","129.000"
"2039560","VTR2014071815805","218485000_7","HANSA LIBERTY","20140802235241","-6.8972","166.4362","129.000"
"2039561","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803010824","-7.1380","166.6445","128.000"
"2039562","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803012141","-7.1796","166.6810","127.000"
"2039563","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803030148","-7.4940","166.9600","127.000"
"2039564","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803044944","-7.8245","167.2522","124.000"
"2039565","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803063951","-8.1596","167.5467","122.000"
"2039566","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803083010","-8.4891","167.8333","119.000"
"2039567","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803101959","-8.8130","168.1293","123.000"
"2039568","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803120100","-9.1163","168.3969","120.000"
"2039569","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803130952","-9.3206","168.5768","122.000"
"2039570","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803135628","-9.4585","168.6999","122.000"
"2039571","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803143611","-9.5760","168.8041","121.000"
"2039572","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803154724","-9.7885","168.9937","124.000"
"2039573","VTR2014071815805","218485000_7","HANSA LIBERTY","20140803173037","-10.0947","169.2656","123.000"
"2039574","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804005059","-11.4727","170.4931","129.000"
"2039575","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804024142","-11.8266","170.8075","131.000"
"2039576","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804042649","-12.1544","171.1201","130.000"
"2039577","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804062445","-12.5087","171.4751","129.000"
"2039578","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804081928","-12.8548","171.8173","129.000"
"2039579","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804100847","-13.1898","172.1521","134.000"
"2039580","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804114813","-13.4965","172.4582","132.000"
"2039581","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804115818","-13.5270","172.4894","132.000"
"2039582","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804123400","-13.6369","172.6003","133.000"
"2039583","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804134507","-13.8595","172.8228","134.000"
"2039584","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804135701","-13.8961","172.8602","134.000"
"2039585","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804153257","-14.1953","173.1596","133.000"
"2039586","VTR2014071815805","218485000_7","HANSA LIBERTY","20140804171440","-14.5129","173.4782","134.000"
"2039587","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805004250","-15.8882","174.8664","131.000"
"2039588","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805023845","-16.2445","175.2263","131.000"
"2039589","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805042640","-16.5774","175.5646","132.000"
"2039590","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805061347","-16.9001","175.8973","131.000"
"2039591","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805080630","-17.2413","176.2376","126.000"
"2039592","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805095201","-17.5488","176.5596","126.000"
"2039593","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805114038","-17.8785","176.8890","127.000"
"2039594","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805114752","-17.9001","176.9106","127.000"
"2039595","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805133125","-18.1992","177.2220","123.000"
"2039596","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805151443","-18.3873","177.6158","124.000"
"2039597","VTR2014071815805","218485000_7","HANSA LIBERTY","20140805234134","-18.1318","178.4243","0.000"
"2039598","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806022339","-18.1319","178.4243","0.000"
"2039599","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806040541","-18.1319","178.4244","0.000"
"2039600","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806055945","-18.1319","178.4244","0.000"
"2039601","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806074433","-18.2027","178.3813","127.000"
"2039602","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806094157","-18.6100","178.1362","124.000"
"2039603","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806112710","-18.9888","177.9391","121.000"
"2039604","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806125421","-19.3108","177.8461","118.000"
"2039605","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806131923","-19.4074","177.8314","121.000"
"2039606","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806150308","-19.8144","177.7645","120.000"
"2039607","VTR2014071815805","218485000_7","HANSA LIBERTY","20140806230702","-21.6911","177.4650","121.000"
"2039608","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807020849","-22.3767","177.3446","112.000"
"2039609","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807035159","-22.7490","177.2835","107.000"
"2039610","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807055153","-23.1945","177.2046","119.000"
"2039611","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807073226","-23.5792","177.1435","120.000"
"2039612","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807092202","-23.9984","177.0736","117.000"
"2039613","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807111527","-24.4381","177.0031","121.000"
"2039614","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807120759","-24.6423","176.9686","120.000"
"2039615","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807130452","-24.8576","176.9296","119.000"
"2039616","VTR2014071815805","218485000_7","HANSA LIBERTY","20140807134041","-24.9960","176.9078","119.000"
"2039617","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808000425","-27.3992","176.5007","114.000"
"2039618","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808014925","-27.7864","176.4349","117.000"
"2039619","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808033908","-28.1969","176.3620","117.000"
"2039620","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808052819","-28.6078","176.2898","117.000"
"2039621","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808072823","-29.0593","176.2186","115.000"
"2039622","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808091645","-29.4625","176.1440","116.000"
"2039623","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808105727","-29.8421","176.0754","119.000"
"2039624","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808113317","-29.9781","176.0511","118.000"
"2039625","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808124521","-30.2486","176.0038","111.000"
"2039626","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808131351","-30.3512","175.9830","115.000"
"2039627","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808143912","-30.6660","175.9285","113.000"
"2039628","VTR2014071815805","218485000_7","HANSA LIBERTY","20140808233026","-32.5938","175.5784","118.000"
"2039629","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809014409","-33.0983","175.4925","117.000"
"2039630","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809032840","-33.4980","175.4184","122.000"
"2039631","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809052524","-33.9480","175.3352","120.000"
"2039632","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809070450","-34.3209","175.2566","116.000"
"2039633","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809085520","-34.7292","175.1895","110.000"
"2039634","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809104020","-35.0942","175.1216","111.000"
"2039635","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809130127","-35.6011","175.0287","111.000"
"2039636","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809131958","-35.6683","175.0157","112.000"
"2039637","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809134050","-35.7443","175.0003","115.000"
"2039638","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809135109","-35.7823","174.9936","114.000"
"2039639","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809140107","-35.8189","174.9868","114.000"
"2039640","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809142127","-35.8932","174.9744","112.000"
"2039641","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809143127","-35.9306","174.9753","115.000"
"2039642","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809144037","-35.9651","174.9751","116.000"
"2039643","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809145200","-36.0080","174.9739","117.000"
"2039644","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809150156","-36.0457","174.9736","116.000"
"2039645","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809151949","-36.1137","174.9731","118.000"
"2039646","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809153053","-36.1565","174.9730","120.000"
"2039647","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809155658","-36.2586","174.9721","122.000"
"2039648","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809160801","-36.3023","174.9720","122.000"
"2039649","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809162011","-36.3504","174.9713","122.000"
"2039650","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809164214","-36.4384","174.9709","123.000"
"2039651","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809165156","-36.4771","174.9673","123.000"
"2039652","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809170232","-36.5190","174.9617","116.000"
"2039653","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809172232","-36.5923","174.9510","112.000"
"2039654","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809173214","-36.6251","174.9387","101.000"
"2039655","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809174137","-36.6466","174.9245","65.000"
"2039656","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809175234","-36.6645","174.9094","59.000"
"2039657","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809180203","-36.6793","174.8969","57.000"
"2039658","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809182130","-36.7181","174.8623","89.000"
"2039659","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809184236","-36.7742","174.8110","124.000"
"2039660","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809185236","-36.8078","174.8259","123.000"
"2039661","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809190254","-36.8374","174.8134","93.000"
"2039662","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809191242","-36.8387","174.7887","39.000"
"2039663","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809192155","-36.8406","174.7826","16.000"
"2039664","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809192750","-36.8426","174.7836","3.000"
"2039665","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809195223","-36.8426","174.7836","0.000"
"2039666","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809200723","-36.8426","174.7836","0.000"
"2039667","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809201924","-36.8426","174.7836","0.000"
"2039668","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809204324","-36.8426","174.7836","0.000"
"2039669","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809211025","-36.8426","174.7836","0.000"
"2039670","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809212525","-36.8426","174.7836","3.000"
"2039671","VTR2014071815805","218485000_7","HANSA LIBERTY","20140809213726","-36.8426","174.7836","0.000"
